ZERNIKE_MAGNITUDE_00,ZERNIKE_MAGNITUDE_11,ZERNIKE_MAGNITUDE_20,ZERNIKE_MAGNITUDE_22,ZERNIKE_MAGNITUDE_31,ZERNIKE_MAGNITUDE_33,ZERNIKE_MAGNITUDE_40,ZERNIKE_MAGNITUDE_42,ZERNIKE_MAGNITUDE_44,ZERNIKE_MAGNITUDE_51,ZERNIKE_MAGNITUDE_53,ZERNIKE_MAGNITUDE_55,FIRSTORDER_MAX,FIRSTORDER_MIN,FIRSTORDER_MEAN,FIRSTORDER_MEDIAN,FIRSTORDER_KURTOSIS,FIRSTORDER_SKEWNESS,FIRSTORDER_SUM,FIRSTORDER_LOGSUM,FIRSTORDER_INVERSESUM,FIRSTORDER_SQUARESUM,FIRSTORDER_VARIANCE,FIRSTORDER_STDDEV,FIRSTORDER_SIZE,FIRSTORDER_MOMENT1,FIRSTORDER_MOMENT2,FIRSTORDER_MOMENT3,FIRSTORDER_MOMENT4,FIRSTORDER_GEOMETRICMEAN,FIRSTORDER_HARMONICMEAN,HARALICK_ASM_DIAGONAL,HARALICK_ASM_ANTIDIAGONAL,HARALICK_ASM_HORIZONTAL,HARALICK_ASM_VERTICAL,HARALICK_CONTRAST_DIAGONAL,HARALICK_CONTRAST_ANTIDIAGONAL,HARALICK_CONTRAST_HORIZONTAL,HARALICK_CONTRAST_VERTICAL,HARALICK_CORRELATION_DIAGONAL,HARALICK_CORRELATION_ANTIDIAGONAL,HARALICK_CORRELATION_HORIZONTAL,HARALICK_CORRELATION_VERTICAL,HARALICK_DE_DIAGONAL,HARALICK_DE_ANTIDIAGONAL,HARALICK_DE_HORIZONTAL,HARALICK_DE_VERTICAL,HARALICK_DV_DIAGONAL,HARALICK_DV_ANTIDIAGONAL,HARALICK_DV_HORIZONTAL,HARALICK_DV_VERTICAL,HARALICK_ENTROPY_DIAGONAL,HARALICK_ENTROPY_ANTIDIAGONAL,HARALICK_ENTROPY_HORIZONTAL,HARALICK_ENTROPY_VERTICAL,HARALICK_ICM1_DIAGONAL,HARALICK_ICM1_ANTIDIAGONAL,HARALICK_ICM1_HORIZONTAL,HARALICK_ICM1_VERTICAL,HARALICK_ICM2_DIAGONAL,HARALICK_ICM2_ANTIDIAGONAL,HARALICK_ICM2_HORIZONTAL,HARALICK_ICM2_VERTICAL,HARALICK_IFDM_DIAGONAL,HARALICK_IFDM_ANTIDIAGONAL,HARALICK_IFDM_HORIZONTAL,HARALICK_IFDM_VERTICAL,HARALICK_SA_DIAGONAL,HARALICK_SA_ANTIDIAGONAL,HARALICK_SA_HORIZONTAL,HARALICK_SA_VERTICAL,HARALICK_SE_DIAGONAL,HARALICK_SE_ANTIDIAGONAL,HARALICK_SE_HORIZONTAL,HARALICK_SE_VERTICAL,HARALICK_SV_DIAGONAL,HARALICK_SV_ANTIDIAGONAL,HARALICK_SV_HORIZONTAL,HARALICK_SV_VERTICAL,HARALICK_VARIANCE_DIAGONAL,HARALICK_VARIANCE_ANTIDIAGONAL,HARALICK_VARIANCE_HORIZONTAL,HARALICK_VARIANCE_VERTICAL,HARALICK_CLUSTERPROMENENCE_DIAGONAL,HARALICK_CLUSTERPROMENENCE_ANTIDIAGONAL,HARALICK_CLUSTERPROMENENCE_HORIZONTAL,HARALICK_CLUSTERPROMENENCE_VERTICAL,HARALICK_CLUSTERSHADE_DIAGONAL,HARALICK_CLUSTERSHADE_ANTIDIAGONAL,HARALICK_CLUSTERSHADE_HORIZONTAL,HARALICK_CLUSTERSHADE_VERTICAL,HARALICK_TEXTUREHOMOGENEITY_DIAGONAL,HARALICK_TEXTUREHOMOGENEITY_ANTIDIAGONAL,HARALICK_TEXTUREHOMOGENEITY_HORIZONTAL,HARALICK_TEXTUREHOMOGENEITY_VERTICAL,HARALICK_MAXPROBABILITY_DIAGONAL,HARALICK_MAXPROBABILITY_ANTIDIAGONAL,HARALICK_MAXPROBABILITY_HORIZONTAL,HARALICK_MAXPROBABILITY_VERTICAL,TAMURA_COARSENESS,TAMURA_CONTRAST,TAMURA_DIRECTIONALITY,ID,CLASS
5.19E-04,7.99E-06,0.001555612,6.79E-08,3.19E-05,5.52E-09,0.002589157,3.39E-07,1.07E-10,7.18E-05,3.31E-08,1.28E-12,123,0,0.078109741,0,1400.160637,36.94122305,5119,#NOME?,Infinity,513753,7.833267052,2.79879743,65536,0,7.833147526,809.8893146,85913.95851,0,0,0.998001784,0.998001785,0.998162625,0.9980708,11.98049981,13.37719339,6.465196078,10.14659926,0.82398567,0.803465818,0.904642854,0.850344717,0.01114951,0.011475647,0.010381576,0.010966228,11.98049981,13.37719339,6.465196078,10.14659926,0.012034743,0.012005377,0.011065966,0.011642602,-0.736533038,-0.739616056,-0.834074739,-0.7733196,0.118039115,0.118284171,0.125331449,0.120715206,0.999062996,0.999026316,0.999103477,0.999063546,2.326889658,2.326889658,2.325612745,2.325612745,0.011813502,0.011941419,0.010973006,0.011485934,129.5100372,128.1127513,134.4919746,130.8081972,34.05944907,34.05944907,33.92640435,33.92640435,2.24E+07,2.16E+07,2.39E+07,2.28E+07,51460.80582,50213.52462,54511.54572,52290.55905,0.999100776,0.999063752,0.999146741,0.999105616,0.999000384,0.999000384,0.999080882,0.999034926,0.303100586,0.457537822,1.046657351,53455214e4b06017362930e4,1
0.001282541,3.94E-05,0.00384044,7.48E-07,1.57E-04,3.00E-08,0.006376843,3.73E-06,3.00E-09,3.52E-04,1.80E-07,1.38E-10,144,0,0.206771851,0,604.069612,24.22539946,13551,#NOME?,Infinity,1516523,23.09790241,4.806027717,65536,0,23.09754997,2689.241225,322279.0488,0,0,0.995361063,0.995269009,0.995562568,0.995562568,18.23197232,22.90119185,12.59479167,14.99240196,0.875524556,0.843646316,0.91367479,0.897241473,0.02603772,0.026125379,0.024077096,0.024813344,18.23197232,22.90119185,12.59479167,14.99240196,0.027948553,0.028476519,0.026737765,0.026759001,-0.774047836,-0.750888813,-0.822966693,-0.822031849,0.186217814,0.183459043,0.191569978,0.191463161,0.997717829,0.997729367,0.997879569,0.997812477,2.739131103,2.739131103,2.736243873,2.736243873,0.027002035,0.027720812,0.025857593,0.025979805,282.0645388,277.391421,286.5500946,284.1518219,73.37178419,73.37178419,73.08517565,73.08517565,4.54E+07,4.42E+07,4.75E+07,4.61E+07,109487.7865,106771.4319,113046.6897,110848.8071,0.997808536,0.997812326,0.997990562,0.997909367,0.997677816,0.99763168,0.997778799,0.997778799,0.60458374,0.969425689,0.450461894,53455217e4b06017362932ae,1
0.001341283,8.99E-06,0.004018161,6.62E-07,3.59E-05,1.13E-08,0.006678001,3.31E-06,3.81E-10,8.05E-05,6.76E-08,1.22E-11,124,0,0.192276001,0,544.8791288,22.99628612,12601,#NOME?,Infinity,1205457,18.35712413,4.284521459,65536,0,18.35684403,1808.692221,183615.5519,0,0,0.995176959,0.99517696,0.995470867,0.995379161,17.63017301,17.11369473,8.860876225,12.18658088,0.887676102,0.890966645,0.943325382,0.922054004,0.025266186,0.026043263,0.023022105,0.023936439,17.63017301,17.11369473,8.860876225,12.18658088,0.028977938,0.028977938,0.027170894,0.027912151,-0.763249729,-0.763249729,-0.836235076,-0.804486043,0.187443025,0.187443025,0.195691853,0.192011724,0.997723758,0.997661246,0.997892822,0.997817139,2.798185313,2.798185313,2.795067402,2.795067402,0.028228938,0.028354033,0.026434169,0.027014613,303.9591725,304.4749578,311.4973829,308.1684645,78.63843457,78.63843457,78.33125319,78.33125319,4.90E+07,4.90E+07,5.10E+07,5.01E+07,117799.2157,118089.328,122217.7566,120329.4653,0.997849708,0.997772424,0.998049505,0.997948813,0.997585544,0.997585544,0.997732843,0.997686887,0.537414551,0.886803256,0.433301837,5345521ee4b06017362937b4,1
0.001448977,1.69E-05,0.004339235,1.55E-06,6.74E-05,8.36E-08,0.007206456,7.72E-06,1.56E-09,1.51E-04,5.01E-07,1.67E-10,103,0,0.179580688,0,466.4271765,21.41980784,11769,#NOME?,Infinity,948937,14.44760075,3.800999967,65536,0,14.44738029,1176.275815,97358.82188,0,0,0.99465543,0.994900838,0.994981849,0.995012414,30.61293349,18.88928874,17.62521446,16.99427083,0.828947794,0.894454594,0.901132373,0.904671615,0.027542799,0.025810315,0.024440487,0.024723061,30.61293349,18.88928874,17.62521446,16.99427083,0.031685574,0.030447173,0.02994956,0.029639429,-0.674056954,-0.725880175,-0.742258233,-0.755282288,0.17805054,0.184654566,0.186365394,0.18796434,0.997468243,0.997608849,0.997684618,0.997689218,2.897347174,2.897347174,2.893841912,2.893841912,0.030274466,0.028743408,0.028420418,0.028316383,335.5439013,347.2763277,347.1270975,347.7586374,89.6854765,89.6854765,89.33514261,89.33514261,5.02E+07,5.43E+07,5.42E+07,5.42E+07,125866.8787,133655.293,133593.6927,133777.498,0.997606291,0.997742231,0.99783524,0.997849429,0.997324106,0.997447136,0.997487745,0.997503064,0.493667603,0.817903194,0.313588342,53455220e4b06017362938ee,1
6.27E-04,1.34E-05,0.001877937,1.09E-07,5.37E-05,9.34E-09,0.003123842,5.45E-07,2.54E-10,1.21E-04,5.60E-08,4.84E-12,99,0,0.065612793,0,1252.06744,34.66297796,4300,#NOME?,Infinity,307174,4.682869688,2.16399392,65536,0,4.682798233,351.2642729,27456.9231,0,0,0.997633103,0.997571662,0.997703546,0.997764749,10.82685121,13.74455978,9.028278186,7.179564951,0.827451512,0.780951732,0.8555518,0.885130341,0.013555121,0.013827048,0.013012989,0.012271776,10.82685121,13.74455978,9.028278186,7.179564951,0.014213619,0.014585209,0.01377122,0.013472683,-0.740229822,-0.707295333,-0.775072049,-0.801626419,0.128704553,0.125832112,0.131440003,0.13365275,0.998826068,0.998824254,0.998878456,0.99893896,2.340915033,2.340915033,2.339583333,2.339583333,0.014013697,0.014380062,0.013558859,0.013244291,120.0810534,117.16164,121.3857899,123.2359666,31.40240925,31.40240925,31.27974359,31.27974359,1.67E+07,1.56E+07,1.70E+07,1.77E+07,42454.37018,40475.16039,43239.11786,44441.88953,0.998868319,0.998865381,0.998927351,0.998986284,0.99881584,0.998785083,0.998851103,0.99888174,0.242080688,0.363788617,0.695067877,53455229e4b0601736293d12,1
6.46E-04,4.86E-07,0.001937187,1.41E-07,1.94E-06,3.91E-09,0.003224282,7.02E-07,5.53E-11,4.36E-06,2.34E-08,4.09E-12,139,0,0.099273682,0,1220.286067,34.2270448,6506,#NOME?,Infinity,683796,10.42420272,3.228653392,65536,0,10.42404366,1151.950125,132601.1681,0,0,0.997510223,0.997602383,0.997703544,0.997672944,13.63983083,11.36787389,7.103860294,9.411243873,0.807657819,0.839695838,0.899432389,0.866767325,0.014171239,0.013720451,0.012265511,0.013271174,13.63983083,11.36787389,7.103860294,9.411243873,0.014986164,0.014378094,0.013842944,0.013964366,-0.722121011,-0.77397149,-0.815376566,-0.804985796,0.129593744,0.134125043,0.13738916,0.136519203,0.998788618,0.998823895,0.998943252,0.998851304,2.367581699,2.367581699,2.366145833,2.366145833,0.014836929,0.014207539,0.013643803,0.013807697,133.7243824,135.9993013,139.7057177,137.3975631,35.49097478,35.49097478,35.35233816,35.35233816,2.07E+07,2.10E+07,2.25E+07,2.17E+07,49777.9212,50813.98494,53542.13765,51900.71113,0.998834597,0.998865265,0.998998302,0.998908568,0.998754325,0.998800461,0.998851103,0.998835784,0.360458374,0.546268315,0.837939356,5345522ce4b0601736293e8a,1
0.001086733,1.81E-05,0.003256153,2.26E-07,7.24E-05,8.14E-09,0.005413452,1.13E-06,3.36E-10,1.63E-04,4.87E-08,1.68E-11,130,0,0.146057129,0,701.3891447,25.9715523,9572,#NOME?,Infinity,868778,13.23536951,3.638044738,65536,0,13.23516756,1250.552746,122865.8478,0,0,0.996066961,0.996036265,0.996235199,0.996265777,13.86863514,15.73364091,9.915716912,10.53348652,0.865181783,0.847051898,0.903231055,0.89720215,0.021811334,0.022266423,0.020477464,0.020806551,13.86863514,15.73364091,9.915716912,10.53348652,0.023654281,0.023818745,0.022665209,0.022543798,-0.763036116,-0.75443574,-0.810526057,-0.816897702,0.169591128,0.168646468,0.174403743,0.175077332,0.998095292,0.998069981,0.99821203,0.998167722,2.57799308,2.57799308,2.575735294,2.575735294,0.023089109,0.023325577,0.022147526,0.022002069,198.3971953,196.5309813,201.5410244,200.9239977,51.51808422,51.51808422,51.31684171,51.31684171,2.56E+07,2.49E+07,2.65E+07,2.60E+07,68418.29229,67145.94306,70321.13859,69548.86672,0.998162665,0.998142717,0.998286806,0.998248072,0.998031526,0.998016148,0.998115809,0.998131127,0.438140869,0.706933033,0.468860481,5345522de4b0601736293f04,1
6.36E-04,1.04E-05,0.001907506,2.38E-07,4.15E-05,9.00E-09,0.003173782,1.19E-06,2.27E-10,9.32E-05,5.39E-08,6.88E-12,94,0,0.068649292,0,1120.060741,33.07567279,4499,#NOME?,Infinity,321443,4.900192978,2.213637951,65536,0,4.900118207,358.7801956,26894.77668,0,0,0.997633104,0.997510224,0.997795351,0.997672944,12.74522107,17.21485582,7.587132353,12.24653799,0.825036919,0.763678936,0.895437768,0.831224066,0.013352168,0.014018972,0.011603935,0.012921089,12.74522107,17.21485582,7.587132353,12.24653799,0.01417098,0.014935479,0.013330025,0.013977586,-0.753028065,-0.685756171,-0.822833258,-0.765647497,0.130267645,0.124360196,0.135877408,0.131113063,0.998836622,0.998791026,0.998992649,0.998876118,2.375763168,2.375763168,2.374295343,2.374295343,0.013877734,0.014649215,0.013160136,0.013680281,138.523687,134.0504085,143.1096786,138.447817,36.45789507,36.45789507,36.31548142,36.31548142,1.96E+07,1.84E+07,2.11E+07,1.97E+07,50056.64803,47471.70506,52978.05636,50120.63834,0.998876484,0.998832365,0.999048137,0.998921856,0.99881584,0.998754325,0.998897059,0.998835784,0.247299194,0.382645137,0.81186514,5345522de4b0601736293f32,1
9.30E-04,2.74E-05,0.002786326,6.49E-07,1.09E-04,2.80E-08,0.004630785,3.24E-06,1.10E-09,2.46E-04,1.68E-07,4.54E-11,139,0,0.130386353,0,959.5290633,30.23835271,8545,#NOME?,Infinity,876459,13.35690621,3.654710141,65536,0,13.3567024,1476.103953,171186.6474,0,0,0.996527463,0.996619577,0.996724527,0.996785702,12.01285659,10.52081507,7.928768382,5.871721814,0.86769276,0.884125812,0.912332089,0.935076728,0.020031268,0.019127399,0.018397964,0.018009385,12.01285659,10.52081507,7.928768382,5.871721814,0.020867506,0.020288825,0.019724514,0.019333032,-0.765986066,-0.80020675,-0.829399562,-0.85263302,0.159916777,0.163402838,0.166022933,0.16829943,0.998285909,0.998334543,0.998430193,0.998450414,2.482429835,2.482429835,2.480545343,2.480545343,0.020654312,0.020016898,0.019525373,0.019163143,175.6377963,177.1329765,179.0097335,181.0685631,45.45575581,45.45575581,45.27819426,45.27819426,2.77E+07,2.84E+07,2.89E+07,2.98E+07,66597.73925,67630.51861,68813.93018,70241.66936,0.998339382,0.998398215,0.998495722,0.99851941,0.998262207,0.998308343,0.998360907,0.998391544,0.434646606,0.656656738,0.576317162,5345522de4b0601736293f5c,1
2.94E-04,6.14E-07,8.81E-04,1.36E-08,2.46E-06,2.46E-10,0.001467267,6.77E-08,3.31E-12,5.52E-06,1.47E-09,4.40E-14,133,0,0.041671753,0,2566.477225,49.82206632,2731,#NOME?,Infinity,261123,3.982745013,1.995681591,65536,0,3.982684241,396.0002766,40710.12348,0,0,0.99883157,0.998800831,0.998897371,0.998897372,6.773025759,7.860207612,4.774816176,4.882843137,0.77105867,0.734309827,0.837969352,0.834303519,0.006975467,0.007182591,0.006231177,0.006529732,6.773025759,7.860207612,4.774816176,4.882843137,0.007039425,0.00720391,0.006665165,0.006622692,-0.702425555,-0.672106091,-0.767005377,-0.774862356,0.087134602,0.085240323,0.090873937,0.091336257,0.999416562,0.999402537,0.999483519,0.999454467,2.161230296,2.161230296,2.16060049,2.16060049,0.006996786,0.007182591,0.006665165,0.006601456,57.03591865,55.9479363,58.80181889,58.69406638,14.79855194,14.79855194,14.7407451,14.7407451,7071399.652,6777987.949,7614259.577,7568152.389,18737.00829,18110.97368,19830.72151,19759.15049,0.999430929,0.999420245,0.999500558,0.999476192,0.999415609,0.999400231,0.999448529,0.999448529,0.193450928,0.28038637,1.258241239,5345522de4b0601736293f74,1
3.13E-04,1.63E-06,9.40E-04,3.11E-08,6.53E-06,4.46E-11,0.001564909,1.55E-07,4.48E-12,1.47E-05,2.67E-10,2.00E-13,132,0,0.04385376,0,2644.442288,50.27266889,2874,#NOME?,Infinity,281868,4.299106802,2.073428755,65536,0,4.299041203,448.1251242,48875.42673,0,0,0.998770092,0.998708616,0.998836132,0.998805513,7.04532103,8.845367166,4.609007353,5.303278186,0.782567151,0.727014088,0.85719915,0.835688561,0.007139952,0.007625359,0.006786595,0.007114401,7.04532103,8.845367166,4.609007353,5.303278186,0.007432353,0.007803961,0.007035443,0.007220581,-0.727187665,-0.66354875,-0.790833872,-0.759014498,0.091959758,0.087860076,0.095711019,0.093774441,0.999405743,0.999354581,0.999435486,0.999408105,2.17088812,2.17088812,2.170220588,2.170220588,0.007389715,0.007697364,0.007014207,0.007178109,62.4399732,60.63859596,64.62199415,63.92701424,16.2084403,16.2084403,16.14512608,16.14512608,9013320.854,8248529.701,9673504.79,9534741.095,22029.38699,20741.23272,23387.25704,23046.49844,0.999425458,0.999365984,0.999453116,0.999428735,0.999384852,0.999354095,0.999417892,0.999402574,0.202468872,0.28913828,1.421225076,5345522de4b0601736293f7a,1
4.99E-04,5.63E-06,0.001497059,1.18E-07,2.25E-05,2.55E-10,0.002492201,5.89E-07,2.22E-11,5.06E-05,1.52E-09,1.28E-12,122,0,0.061477661,0,1627.334436,39.41072109,4029,#NOME?,Infinity,342859,5.227913428,2.286463083,65536,0,5.227833656,471.0933372,44476.80573,0,0,0.998093966,0.998063238,0.998162624,0.998193234,9.352925798,9.632387543,7.000735294,6.53973652,0.797196766,0.791137085,0.847605395,0.857640587,0.010968936,0.010999152,0.010744614,0.01054626,9.352925798,9.632387543,7.000735294,6.53973652,0.011456028,0.011684466,0.011087203,0.010880833,-0.752465938,-0.727589631,-0.78830059,-0.81085436,0.11715222,0.115212565,0.119676824,0.121364272,0.999063963,0.999080503,0.999091419,0.999112822,2.259192618,2.259192618,2.258180147,2.258180147,0.011362704,0.011641827,0.011002258,0.010795888,87.93626978,87.65555327,89.92549216,90.38741848,23.07590531,23.07590531,22.98576506,22.98576506,1.12E+07,1.12E+07,1.18E+07,1.21E+07,29435.81922,29380.51311,30698.00849,31050.7938,0.999086603,0.999106128,0.999127461,0.999153161,0.999046521,0.999031142,0.999080882,0.999096201,0.243545532,0.359993774,0.831234517,5345522de4b0601736293f8a,1
0.00126296,1.50E-05,0.003783589,5.22E-07,5.98E-05,1.65E-08,0.006288371,2.61E-06,9.27E-10,1.34E-04,9.88E-08,4.73E-11,105,0,0.139450073,0,584.8131851,23.82569894,9139,#NOME?,Infinity,680289,10.36109813,3.218865969,65536,0,10.36094003,794.6105558,62781.07231,0,0,0.995483814,0.995330383,0.995623708,0.995623711,16.34559016,19.89936178,10.32297794,13.39151348,0.867610667,0.838827279,0.916062899,0.891112349,0.024328038,0.025766916,0.022850033,0.023903471,16.34559016,19.89936178,10.32297794,13.39151348,0.02704011,0.027926362,0.026325065,0.02622409,-0.752912374,-0.712038505,-0.781565731,-0.786239295,0.179228741,0.174372745,0.182232129,0.182766992,0.997821678,0.997746029,0.997958933,0.997881905,2.683367935,2.683367935,2.680698529,2.680698529,0.026198061,0.027394717,0.025406291,0.025352994,237.6470933,234.0869636,242.696969,239.6287165,61.84977043,61.84977043,61.60816976,61.60816976,3.12E+07,3.02E+07,3.27E+07,3.15E+07,82986.47028,80988.41674,86165.17646,84015.9586,0.997909156,0.997826312,0.998058228,0.997972266,0.997739331,0.997662438,0.997809436,0.997809436,0.394119263,0.654558707,0.400765974,5345522de4b0601736293f92,1
8.81E-04,8.18E-06,0.002640382,8.45E-07,3.26E-05,2.07E-08,0.004390575,4.22E-06,1.26E-09,7.31E-05,1.24E-07,4.68E-11,100,0,0.09552002,0,830.7920774,28.41440547,6260,#NOME?,Infinity,453676,6.913527805,2.62935882,65536,0,6.913422313,516.5211916,39709.25818,0,0,0.996834522,0.996588872,0.996846879,0.996908056,10.95867743,18.22846597,9.758609069,9.722242647,0.879370641,0.799347304,0.892159889,0.892561766,0.017617395,0.019389107,0.017294183,0.017238226,10.95867743,18.22846597,9.758609069,9.722242647,0.019094903,0.020453293,0.018962786,0.018656247,-0.772715853,-0.685408269,-0.776854012,-0.796626531,0.154136563,0.145266103,0.154271818,0.156198904,0.998460343,0.99832131,0.998469476,0.998480832,2.491564783,2.491564783,2.489644608,2.489644608,0.018681788,0.019880073,0.018447498,0.018186242,176.8481857,169.5724721,177.3311258,177.3687835,45.48332968,45.48332968,45.30566042,45.30566042,2.41E+07,2.22E+07,2.46E+07,2.44E+07,62994.83956,58911.33245,63748.43935,63456.72876,0.998515838,0.998375287,0.998533195,0.998542203,0.998415994,0.998292964,0.998422181,0.998452819,0.310714722,0.489752623,0.555420802,5345522ee4b0601736293fd4,1
9.99E-04,7.28E-06,0.002992728,1.53E-07,2.91E-05,7.00E-09,0.004977454,7.66E-07,3.86E-10,6.53E-05,4.19E-08,2.23E-12,100,0,0.110061646,0,743.29022,26.86683214,7213,#NOME?,Infinity,536033,8.167225534,2.857835813,65536,0,8.167100912,627.0877034,49580.11339,0,0,0.996373951,0.996312549,0.996541015,0.996510433,14.17070358,14.991188,8.923590686,9.433731618,0.867959618,0.860314474,0.916525803,0.911753777,0.02008009,0.020150786,0.018729502,0.019146101,14.17070358,14.991188,8.923590686,9.433731618,0.021796437,0.022168008,0.020835245,0.020935422,-0.760138911,-0.739002605,-0.810582939,-0.804864184,0.162394916,0.160150856,0.167328511,0.166745517,0.998236738,0.998209126,0.998336125,0.998318746,2.566366782,2.566366782,2.564154412,2.564154412,0.021136875,0.02147908,0.020142053,0.02044418,206.9494578,206.1272315,211.3531772,210.8414991,53.74067571,53.74067571,53.5307512,53.5307512,3.02E+07,3.00E+07,3.14E+07,3.15E+07,76132.05631,75742.52961,78727.19682,78724.53834,0.998309004,0.998269251,0.998416651,0.998391985,0.998185313,0.998154556,0.998268995,0.998253676,0.342529297,0.547328004,0.56794831,5345522ee4b0601736293ff8,1
9.69E-04,1.06E-05,0.002904732,7.17E-08,4.22E-05,7.43E-09,0.004831189,3.58E-07,1.40E-10,9.48E-05,4.45E-08,1.82E-12,97,0,0.101638794,0,780.8214175,27.52082181,6661,#NOME?,Infinity,476271,7.257099016,2.693900335,65536,0,7.256988281,538.0293547,41122.33953,0,0,0.996466058,0.996466057,0.996602183,0.99663277,12.21145713,13.56413687,8.704718137,8.390471814,0.879553397,0.866211363,0.913805584,0.916917262,0.01937246,0.01985703,0.018656564,0.018202329,12.21145713,13.56413687,8.704718137,8.390471814,0.021209712,0.021252351,0.020507475,0.020237408,-0.754553048,-0.752049271,-0.791489673,-0.80740474,0.159286995,0.159025876,0.162801561,0.164408098,0.998269792,0.998273599,0.998357607,0.99838137,2.539300269,2.539300269,2.537193627,2.537193627,0.020708498,0.02069,0.020087957,0.019780624,196.901487,195.5489005,199.6098052,199.9255988,50.76511288,50.76511288,50.56681166,50.56681166,2.85E+07,2.78E+07,2.91E+07,2.95E+07,72191.57034,71077.57522,73731.34982,74169.55689,0.998331848,0.998329388,0.998421463,0.99845895,0.998231449,0.998231449,0.998299632,0.998314951,0.32409668,0.509616634,0.555394453,5345522ee4b0601736294008,1
8.03E-04,2.17E-06,0.002406316,2.10E-07,8.68E-06,1.26E-08,0.004003469,1.05E-06,3.39E-10,1.95E-05,7.58E-08,9.18E-12,121,0,0.103713989,0,926.2064307,29.96963316,6797,#NOME?,Infinity,590783,9.004013977,3.000668922,65536,0,9.003876587,809.7214941,75089.6557,0,0,0.996957361,0.997018782,0.997152788,0.997122194,14.2028143,12.15692426,9.000428922,8.203553922,0.824176446,0.849503515,0.88814289,0.898046433,0.017165242,0.017055824,0.016311106,0.015852039,14.2028143,12.15692426,9.000428922,8.203553922,0.018287786,0.017937525,0.017175247,0.017360373,-0.728395247,-0.752749971,-0.801481688,-0.788563296,0.143989985,0.146351885,0.150695985,0.149490366,0.998529773,0.998541263,0.998594679,0.998625041,2.440999616,2.440999616,2.439276961,2.439276961,0.017887943,0.017609687,0.016891162,0.017055052,153.2262398,155.2734784,157.7947804,158.5908614,40.43800942,40.43800942,40.28004844,40.28004844,2.03E+07,2.05E+07,2.13E+07,2.19E+07,53356.77556,54285.89833,55819.38863,56742.33784,0.99857802,0.998597777,0.998660256,0.998684301,0.998477509,0.998508266,0.998575368,0.998560049,0.351074219,0.543927645,0.618956452,5345522ee4b0601736294026,1
5.68E-04,1.55E-05,0.001701842,1.38E-07,6.20E-05,5.91E-09,0.00283079,6.90E-07,3.02E-10,1.39E-04,3.54E-08,6.24E-12,152,0,0.095031738,0,1398.119304,36.88834051,6228,#NOME?,Infinity,740242,11.28633772,3.359514506,65536,0,11.2861655,1398.681016,178094.421,0,0,0.997848158,0.997755988,0.997887164,0.998009586,11.91517109,13.2627451,8.789644608,7.507598039,0.814592588,0.793623506,0.862691779,0.882719384,0.012356772,0.012986167,0.011834176,0.011514398,11.91517109,13.2627451,8.789644608,7.507598039,0.012963731,0.013521121,0.012732159,0.012012868,-0.758370819,-0.704985601,-0.776177333,-0.845316076,0.125345209,0.120886494,0.126571565,0.132041206,0.998944001,0.998898912,0.998996567,0.999034911,2.321906959,2.321906959,2.32064951,2.32064951,0.012857134,0.013371885,0.012490546,0.011927923,121.9461493,120.5961984,124.5658969,125.850541,32.15830343,32.15830343,32.03268506,32.03268506,1.92E+07,1.87E+07,2.03E+07,2.04E+07,46133.7151,45297.9655,48181.39926,48583.66186,0.998979275,0.998931893,0.999029759,0.999069409,0.998923491,0.998877355,0.998943015,0.999004289,0.364929199,0.549402287,0.653858322,53455235e4b0601736294426,1
9.40E-04,9.47E-06,0.002816593,3.11E-07,3.78E-05,1.96E-08,0.004684203,1.55E-06,5.94E-10,8.49E-05,1.18E-07,1.77E-11,139,0,0.150695801,0,816.3706784,28.08832301,9876,#NOME?,Infinity,1078932,16.44073744,4.054717924,65536,0,16.44048658,1872.439316,220663.2372,0,0,0.99649676,0.996558166,0.996663355,0.996724528,13.34305267,13.0383391,9.076439951,7.510079657,0.880729582,0.883453345,0.91855011,0.932606268,0.019967788,0.019899466,0.017869192,0.018678598,13.34305267,13.0383391,9.076439951,7.510079657,0.021031973,0.020745677,0.020094759,0.019703278,-0.752556726,-0.769537446,-0.803880851,-0.827183328,0.158294145,0.160047247,0.163244668,0.165561529,0.998286392,0.998285973,0.998445533,0.998393543,2.558062284,2.558062284,2.555882353,2.555882353,0.020661496,0.020503117,0.019874382,0.019504137,216.839895,217.1454124,220.2266511,221.7948894,56.0139861,56.0139861,55.79518147,55.79518147,3.73E+07,3.70E+07,3.84E+07,3.86E+07,86565.24741,86243.52794,88647.77224,89307.23483,0.998357774,0.998345391,0.998522663,0.998466437,0.998246828,0.998277586,0.99833027,0.998360907,0.486053467,0.758558008,0.597698351,53455235e4b0601736294452,1
